,Number_Wells,Number_Connections,Pipeline_Diameter,Pipeline_Length,p2,p4,p6,p8,p10,p12,Result
10323,10,2,12,55000,500,1300,2800,4400,5000,6000,-18565.835451120507
10324,10,2,12,55000,500,1300,2800,4400,5000,6500,-18565.27036912439
10325,10,2,12,55000,500,1300,2800,4400,5000,7000,-18563.30404201672
10326,10,2,12,55000,500,1300,2800,4400,5500,6000,-18565.34877946771
10327,10,2,12,55000,500,1300,2800,4400,5500,6500,-18565.74261673156
10328,10,2,12,55000,500,1300,2800,4400,5500,7000,-18564.68125009467
10329,10,2,12,55000,500,1300,2800,4400,6000,6000,-18562.919850292736
10330,10,2,12,55000,500,1300,2800,4400,6000,6500,-18564.169530100455
10331,10,2,12,55000,500,1300,2800,4400,6000,7000,-18563.915847388318
10332,10,2,12,55000,500,1300,2800,4800,5000,6000,-18561.206243852826
10333,10,2,12,55000,500,1300,2800,4800,5000,6500,-18560.641161856714
10334,10,2,12,55000,500,1300,2800,4800,5000,7000,-18558.674834749043
10335,10,2,12,55000,500,1300,2800,4800,5500,6000,-18561.75099286604
10336,10,2,12,55000,500,1300,2800,4800,5500,6500,-18562.14483012989
10337,10,2,12,55000,500,1300,2800,4800,5500,7000,-18561.083463493003
10338,10,2,12,55000,500,1300,2800,4800,6000,6000,-18560.285214144307
10339,10,2,12,55000,500,1300,2800,4800,6000,6500,-18561.534893952026
10340,10,2,12,55000,500,1300,2800,4800,6000,7000,-18561.281211239875
10341,10,2,12,55000,500,1300,3200,3800,5000,6000,-18558.260779414533
10342,10,2,12,55000,500,1300,3200,3800,5000,6500,-18557.695697418425
10343,10,2,12,55000,500,1300,3200,3800,5000,7000,-18555.72937031075
10344,10,2,12,55000,500,1300,3200,3800,5500,6000,-18555.985123958657
10345,10,2,12,55000,500,1300,3200,3800,5500,6500,-18556.378961222494
10346,10,2,12,55000,500,1300,3200,3800,5500,7000,-18555.317594585606
10347,10,2,12,55000,500,1300,3200,3800,6000,6000,-18551.88562464915
10348,10,2,12,55000,500,1300,3200,3800,6000,6500,-18553.13530445686
10349,10,2,12,55000,500,1300,3200,3800,6000,7000,-18552.88162174472
10350,10,2,12,55000,500,1300,3200,4400,5000,6000,-18557.439832916527
10351,10,2,12,55000,500,1300,3200,4400,5000,6500,-18556.87475092041
10352,10,2,12,55000,500,1300,3200,4400,5000,7000,-18554.908423812747
10353,10,2,12,55000,500,1300,3200,4400,5500,6000,-18556.95316126373
10354,10,2,12,55000,500,1300,3200,4400,5500,6500,-18557.34699852758
10355,10,2,12,55000,500,1300,3200,4400,5500,7000,-18556.285631890692
10356,10,2,12,55000,500,1300,3200,4400,6000,6000,-18554.52423208876
10357,10,2,12,55000,500,1300,3200,4400,6000,6500,-18555.773911896475
10358,10,2,12,55000,500,1300,3200,4400,6000,7000,-18555.520229184334
10359,10,2,12,55000,500,1300,3200,4800,5000,6000,-18554.366110583698
10360,10,2,12,55000,500,1300,3200,4800,5000,6500,-18553.80102858759
10361,10,2,12,55000,500,1300,3200,4800,5000,7000,-18551.834701479922
10362,10,2,12,55000,500,1300,3200,4800,5500,6000,-18554.910859596916
10363,10,2,12,55000,500,1300,3200,4800,5500,6500,-18555.304696860774
10364,10,2,12,55000,500,1300,3200,4800,5500,7000,-18554.24333022388
10365,10,2,12,55000,500,1300,3200,4800,6000,6000,-18553.445080875183
10366,10,2,12,55000,500,1300,3200,4800,6000,6500,-18554.6947606829
10367,10,2,12,55000,500,1300,3200,4800,6000,7000,-18554.441077970758
10368,10,2,12,55000,500,1800,2300,3800,5000,6000,-18470.149055656584
10369,10,2,12,55000,500,1800,2300,3800,5000,6500,-18469.58397366047
10370,10,2,12,55000,500,1800,2300,3800,5000,7000,-18467.617646552808
10371,10,2,12,55000,500,1800,2300,3800,5500,6000,-18467.873400200697
10372,10,2,12,55000,500,1800,2300,3800,5500,6500,-18468.26723746455
10373,10,2,12,55000,500,1800,2300,3800,5500,7000,-18467.20587082766
10374,10,2,12,55000,500,1800,2300,3800,6000,6000,-18463.773900891196
10375,10,2,12,55000,500,1800,2300,3800,6000,6500,-18465.02358069892
10376,10,2,12,55000,500,1800,2300,3800,6000,7000,-18464.76989798678
10377,10,2,12,55000,500,1800,2300,4400,5000,6000,-18462.874371426766
10378,10,2,12,55000,500,1800,2300,4400,5000,6500,-18462.309289430643
10379,10,2,12,55000,500,1800,2300,4400,5000,7000,-18460.342962322982
10380,10,2,12,55000,500,1800,2300,4400,5500,6000,-18462.387699773968
10381,10,2,12,55000,500,1800,2300,4400,5500,6500,-18462.781537037823
10382,10,2,12,55000,500,1800,2300,4400,5500,7000,-18461.720170400928
10383,10,2,12,55000,500,1800,2300,4400,6000,6000,-18459.958770599
10384,10,2,12,55000,500,1800,2300,4400,6000,6500,-18461.208450406717
10385,10,2,12,55000,500,1800,2300,4400,6000,7000,-18460.954767694577
10386,10,2,12,55000,500,1800,2300,4800,5000,6000,-18455.857761164538
10387,10,2,12,55000,500,1800,2300,4800,5000,6500,-18455.292679168422
10388,10,2,12,55000,500,1800,2300,4800,5000,7000,-18453.326352060754
10389,10,2,12,55000,500,1800,2300,4800,5500,6000,-18456.40251017775
10390,10,2,12,55000,500,1800,2300,4800,5500,6500,-18456.796347441603
10391,10,2,12,55000,500,1800,2300,4800,5500,7000,-18455.734980804715
10392,10,2,12,55000,500,1800,2300,4800,6000,6000,-18454.936731456015
10393,10,2,12,55000,500,1800,2300,4800,6000,6500,-18456.186411263734
10394,10,2,12,55000,500,1800,2300,4800,6000,7000,-18455.932728551586
10395,10,2,12,55000,500,1800,2800,3800,5000,6000,-18471.71449511051
10396,10,2,12,55000,500,1800,2800,3800,5000,6500,-18471.1494131144
10397,10,2,12,55000,500,1800,2800,3800,5000,7000,-18469.183086006728
10398,10,2,12,55000,500,1800,2800,3800,5500,6000,-18469.438839654627
10399,10,2,12,55000,500,1800,2800,3800,5500,6500,-18469.83267691847
10400,10,2,12,55000,500,1800,2800,3800,5500,7000,-18468.77131028158
10401,10,2,12,55000,500,1800,2800,3800,6000,6000,-18465.339340345126
10402,10,2,12,55000,500,1800,2800,3800,6000,6500,-18466.589020152842
10403,10,2,12,55000,500,1800,2800,3800,6000,7000,-18466.335337440694
10404,10,2,12,55000,500,1800,2800,4400,5000,6000,-18468.347523466706
10405,10,2,12,55000,500,1800,2800,4400,5000,6500,-18467.782441470586
10406,10,2,12,55000,500,1800,2800,4400,5000,7000,-18465.816114362926
10407,10,2,12,55000,500,1800,2800,4400,5500,6000,-18467.860851813908
10408,10,2,12,55000,500,1800,2800,4400,5500,6500,-18468.254689077763
10409,10,2,12,55000,500,1800,2800,4400,5500,7000,-18467.193322440864
10410,10,2,12,55000,500,1800,2800,4400,6000,6000,-18465.431922638945
10411,10,2,12,55000,500,1800,2800,4400,6000,6500,-18466.681602446664
10412,10,2,12,55000,500,1800,2800,4400,6000,7000,-18466.427919734513
10413,10,2,12,55000,500,1800,2800,4800,5000,6000,-18463.718316199025
10414,10,2,12,55000,500,1800,2800,4800,5000,6500,-18463.153234202913
10415,10,2,12,55000,500,1800,2800,4800,5000,7000,-18461.18690709525
10416,10,2,12,55000,500,1800,2800,4800,5500,6000,-18464.263065212246
10417,10,2,12,55000,500,1800,2800,4800,5500,6500,-18464.656902476097
10418,10,2,12,55000,500,1800,2800,4800,5500,7000,-18463.595535839202
10419,10,2,12,55000,500,1800,2800,4800,6000,6000,-18462.797286490506
10420,10,2,12,55000,500,1800,2800,4800,6000,6500,-18464.046966298232
10421,10,2,12,55000,500,1800,2800,4800,6000,7000,-18463.793283586085
10422,10,2,12,55000,500,1800,3200,3800,5000,6000,-18466.952830709783
10423,10,2,12,55000,500,1800,3200,3800,5000,6500,-18466.387748713667
10424,10,2,12,55000,500,1800,3200,3800,5000,7000,-18464.421421606006
10425,10,2,12,55000,500,1800,3200,3800,5500,6000,-18464.677175253895
10426,10,2,12,55000,500,1800,3200,3800,5500,6500,-18465.071012517743
10427,10,2,12,55000,500,1800,3200,3800,5500,7000,-18464.009645880848
10428,10,2,12,55000,500,1800,3200,3800,6000,6000,-18460.57767594439
10429,10,2,12,55000,500,1800,3200,3800,6000,6500,-18461.82735575211
10430,10,2,12,55000,500,1800,3200,3800,6000,7000,-18461.573673039973
10431,10,2,12,55000,500,1800,3200,4400,5000,6000,-18466.13188421177
10432,10,2,12,55000,500,1800,3200,4400,5000,6500,-18465.566802215664
10433,10,2,12,55000,500,1800,3200,4400,5000,7000,-18463.600475107993
10434,10,2,12,55000,500,1800,3200,4400,5500,6000,-18465.645212558982
10435,10,2,12,55000,500,1800,3200,4400,5500,6500,-18466.03904982283
10436,10,2,12,55000,500,1800,3200,4400,5500,7000,-18464.977683185938
10437,10,2,12,55000,500,1800,3200,4400,6000,6000,-18463.21628338401
10438,10,2,12,55000,500,1800,3200,4400,6000,6500,-18464.46596319173
10439,10,2,12,55000,500,1800,3200,4400,6000,7000,-18464.212280479584
10440,10,2,12,55000,500,1800,3200,4800,5000,6000,-18463.058161878944
10441,10,2,12,55000,500,1800,3200,4800,5000,6500,-18462.49307988283
10442,10,2,12,55000,500,1800,3200,4800,5000,7000,-18460.526752775164
10443,10,2,12,55000,500,1800,3200,4800,5500,6000,-18463.602910892165
10444,10,2,12,55000,500,1800,3200,4800,5500,6500,-18463.996748156016
10445,10,2,12,55000,500,1800,3200,4800,5500,7000,-18462.93538151912
10446,10,2,12,55000,500,1800,3200,4800,6000,6000,-18462.13713217043
10447,10,2,12,55000,500,1800,3200,4800,6000,6500,-18463.386811978147
10448,10,2,12,55000,500,1800,3200,4800,6000,7000,-18463.133129266007
10449,10,2,12,55000,700,900,2300,3800,5000,6000,-18652.530502898353
10450,10,2,12,55000,700,900,2300,3800,5000,6500,-18651.965420902234
10451,10,2,12,55000,700,900,2300,3800,5000,7000,-18649.999093794573
10452,10,2,12,55000,700,900,2300,3800,5500,6000,-18650.254847442462
10453,10,2,12,55000,700,900,2300,3800,5500,6500,-18650.648684706313
10454,10,2,12,55000,700,900,2300,3800,5500,7000,-18649.587318069425
10455,10,2,12,55000,700,900,2300,3800,6000,6000,-18646.155348132965
10456,10,2,12,55000,700,900,2300,3800,6000,6500,-18647.405027940684
10457,10,2,12,55000,700,900,2300,3800,6000,7000,-18647.15134522854
10458,10,2,12,55000,700,900,2300,4400,5000,6000,-18645.255818668527
10459,10,2,12,55000,700,900,2300,4400,5000,6500,-18644.690736672415
10460,10,2,12,55000,700,900,2300,4400,5000,7000,-18642.724409564747
10461,10,2,12,55000,700,900,2300,4400,5500,6000,-18644.76914701573
10462,10,2,12,55000,700,900,2300,4400,5500,6500,-18645.162984279585
10463,10,2,12,55000,700,900,2300,4400,5500,7000,-18644.10161764269
10464,10,2,12,55000,700,900,2300,4400,6000,6000,-18642.34021784076
10465,10,2,12,55000,700,900,2300,4400,6000,6500,-18643.589897648482
10466,10,2,12,55000,700,900,2300,4400,6000,7000,-18643.33621493634
10467,10,2,12,55000,700,900,2300,4800,5000,6000,-18638.239208406296
10468,10,2,12,55000,700,900,2300,4800,5000,6500,-18637.67412641018
10469,10,2,12,55000,700,900,2300,4800,5000,7000,-18635.70779930252
10470,10,2,12,55000,700,900,2300,4800,5500,6000,-18638.783957419517
10471,10,2,12,55000,700,900,2300,4800,5500,6500,-18639.17779468337
10472,10,2,12,55000,700,900,2300,4800,5500,7000,-18638.116428046473
10473,10,2,12,55000,700,900,2300,4800,6000,6000,-18637.318178697784
10474,10,2,12,55000,700,900,2300,4800,6000,6500,-18638.567858505503
10475,10,2,12,55000,700,900,2300,4800,6000,7000,-18638.31417579336
10476,10,2,12,55000,700,900,2800,3800,5000,6000,-18634.59441430619
10477,10,2,12,55000,700,900,2800,3800,5000,6500,-18634.029332310078
10478,10,2,12,55000,700,900,2800,3800,5000,7000,-18632.063005202413
10479,10,2,12,55000,700,900,2800,3800,5500,6000,-18632.318758850302
10480,10,2,12,55000,700,900,2800,3800,5500,6500,-18632.71259611415
10481,10,2,12,55000,700,900,2800,3800,5500,7000,-18631.651229477262
10482,10,2,12,55000,700,900,2800,3800,6000,6000,-18628.219259540805
10483,10,2,12,55000,700,900,2800,3800,6000,6500,-18629.46893934852
10484,10,2,12,55000,700,900,2800,3800,6000,7000,-18629.215256636377
10485,10,2,12,55000,700,900,2800,4400,5000,6000,-18631.227442662388
10486,10,2,12,55000,700,900,2800,4400,5000,6500,-18630.662360666272
10487,10,2,12,55000,700,900,2800,4400,5000,7000,-18628.6960335586
10488,10,2,12,55000,700,900,2800,4400,5500,6000,-18630.740771009587
10489,10,2,12,55000,700,900,2800,4400,5500,6500,-18631.13460827344
10490,10,2,12,55000,700,900,2800,4400,5500,7000,-18630.073241636546
10491,10,2,12,55000,700,900,2800,4400,6000,6000,-18628.31184183462
10492,10,2,12,55000,700,900,2800,4400,6000,6500,-18629.561521642336
10493,10,2,12,55000,700,900,2800,4400,6000,7000,-18629.3078389302
10494,10,2,12,55000,700,900,2800,4800,5000,6000,-18626.598235394704
10495,10,2,12,55000,700,900,2800,4800,5000,6500,-18626.033153398592
10496,10,2,12,55000,700,900,2800,4800,5000,7000,-18624.066826290928
10497,10,2,12,55000,700,900,2800,4800,5500,6000,-18627.142984407925
10498,10,2,12,55000,700,900,2800,4800,5500,6500,-18627.536821671776
10499,10,2,12,55000,700,900,2800,4800,5500,7000,-18626.475455034884
10500,10,2,12,55000,700,900,2800,4800,6000,6000,-18625.67720568619
10501,10,2,12,55000,700,900,2800,4800,6000,6500,-18626.926885493904
10502,10,2,12,55000,700,900,2800,4800,6000,7000,-18626.673202781767
10503,10,2,12,55000,700,900,3200,3800,5000,6000,-18616.041784724337
10504,10,2,12,55000,700,900,3200,3800,5000,6500,-18615.47670272822
10505,10,2,12,55000,700,900,3200,3800,5000,7000,-18613.510375620557
10506,10,2,12,55000,700,900,3200,3800,5500,6000,-18613.76612926845
10507,10,2,12,55000,700,900,3200,3800,5500,6500,-18614.1599665323
10508,10,2,12,55000,700,900,3200,3800,5500,7000,-18613.09859989541
10509,10,2,12,55000,700,900,3200,3800,6000,6000,-18609.66662995894
10510,10,2,12,55000,700,900,3200,3800,6000,6500,-18610.916309766668
10511,10,2,12,55000,700,900,3200,3800,6000,7000,-18610.662627054524
10512,10,2,12,55000,700,900,3200,4400,5000,6000,-18615.22083822633
10513,10,2,12,55000,700,900,3200,4400,5000,6500,-18614.65575623021
10514,10,2,12,55000,700,900,3200,4400,5000,7000,-18612.68942912254
10515,10,2,12,55000,700,900,3200,4400,5500,6000,-18614.734166573533
10516,10,2,12,55000,700,900,3200,4400,5500,6500,-18615.128003837384
10517,10,2,12,55000,700,900,3200,4400,5500,7000,-18614.06663720049
10518,10,2,12,55000,700,900,3200,4400,6000,6000,-18612.30523739856
10519,10,2,12,55000,700,900,3200,4400,6000,6500,-18613.55491720628
10520,10,2,12,55000,700,900,3200,4400,6000,7000,-18613.30123449414
10521,10,2,12,55000,700,900,3200,4800,5000,6000,-18612.1471158935
10522,10,2,12,55000,700,900,3200,4800,5000,6500,-18611.58203389739
10523,10,2,12,55000,700,900,3200,4800,5000,7000,-18609.61570678972
10524,10,2,12,55000,700,900,3200,4800,5500,6000,-18612.691864906723
10525,10,2,12,55000,700,900,3200,4800,5500,6500,-18613.085702170567
10526,10,2,12,55000,700,900,3200,4800,5500,7000,-18612.02433553368
10527,10,2,12,55000,700,900,3200,4800,6000,6000,-18611.22608618498
10528,10,2,12,55000,700,900,3200,4800,6000,6500,-18612.475765992695
10529,10,2,12,55000,700,900,3200,4800,6000,7000,-18612.222083280558
10530,10,2,12,55000,700,1300,2300,3800,5000,6000,-18576.375967943888
10531,10,2,12,55000,700,1300,2300,3800,5000,6500,-18575.810885947776
10532,10,2,12,55000,700,1300,2300,3800,5000,7000,-18573.844558840112
10533,10,2,12,55000,700,1300,2300,3800,5500,6000,-18574.100312487997
10534,10,2,12,55000,700,1300,2300,3800,5500,6500,-18574.494149751852
10535,10,2,12,55000,700,1300,2300,3800,5500,7000,-18573.432783114957
10536,10,2,12,55000,700,1300,2300,3800,6000,6000,-18570.000813178493
10537,10,2,12,55000,700,1300,2300,3800,6000,6500,-18571.250492986223
10538,10,2,12,55000,700,1300,2300,3800,6000,7000,-18570.99681027407
10539,10,2,12,55000,700,1300,2300,4400,5000,6000,-18569.10128371406
10540,10,2,12,55000,700,1300,2300,4400,5000,6500,-18568.536201717947
10541,10,2,12,55000,700,1300,2300,4400,5000,7000,-18566.569874610275
10542,10,2,12,55000,700,1300,2300,4400,5500,6000,-18568.61461206127
10543,10,2,12,55000,700,1300,2300,4400,5500,6500,-18569.008449325116
10544,10,2,12,55000,700,1300,2300,4400,5500,7000,-18567.947082688228
10545,10,2,12,55000,700,1300,2300,4400,6000,6000,-18566.18568288629
10546,10,2,12,55000,700,1300,2300,4400,6000,6500,-18567.43536269401
10547,10,2,12,55000,700,1300,2300,4400,6000,7000,-18567.181679981873
10548,10,2,12,55000,700,1300,2300,4800,5000,6000,-18562.084673451838
10549,10,2,12,55000,700,1300,2300,4800,5000,6500,-18561.51959145572
10550,10,2,12,55000,700,1300,2300,4800,5000,7000,-18559.553264348055
10551,10,2,12,55000,700,1300,2300,4800,5500,6000,-18562.629422465056
10552,10,2,12,55000,700,1300,2300,4800,5500,6500,-18563.023259728907
10553,10,2,12,55000,700,1300,2300,4800,5500,7000,-18561.961893092015
10554,10,2,12,55000,700,1300,2300,4800,6000,6000,-18561.16364374331
10555,10,2,12,55000,700,1300,2300,4800,6000,6500,-18562.41332355104
10556,10,2,12,55000,700,1300,2300,4800,6000,7000,-18562.159640838894
10557,10,2,12,55000,700,1300,2800,3800,5000,6000,-18569.202422764312
10558,10,2,12,55000,700,1300,2800,3800,5000,6500,-18568.637340768197
10559,10,2,12,55000,700,1300,2800,3800,5000,7000,-18566.671013660525
10560,10,2,12,55000,700,1300,2800,3800,5500,6000,-18566.926767308418
10561,10,2,12,55000,700,1300,2800,3800,5500,6500,-18567.320604572273
10562,10,2,12,55000,700,1300,2800,3800,5500,7000,-18566.259237935377
10563,10,2,12,55000,700,1300,2800,3800,6000,6000,-18562.827267998917
10564,10,2,12,55000,700,1300,2800,3800,6000,6500,-18564.076947806643
10565,10,2,12,55000,700,1300,2800,3800,6000,7000,-18563.8232650945
10566,10,2,12,55000,700,1300,2800,4400,5000,6000,-18565.835451120507
10567,10,2,12,55000,700,1300,2800,4400,5000,6500,-18565.27036912439
10568,10,2,12,55000,700,1300,2800,4400,5000,7000,-18563.30404201672
10569,10,2,12,55000,700,1300,2800,4400,5500,6000,-18565.34877946771
10570,10,2,12,55000,700,1300,2800,4400,5500,6500,-18565.74261673156
10571,10,2,12,55000,700,1300,2800,4400,5500,7000,-18564.68125009467
10572,10,2,12,55000,700,1300,2800,4400,6000,6000,-18562.919850292736
10573,10,2,12,55000,700,1300,2800,4400,6000,6500,-18564.169530100455
10574,10,2,12,55000,700,1300,2800,4400,6000,7000,-18563.915847388318
10575,10,2,12,55000,700,1300,2800,4800,5000,6000,-18561.206243852826
10576,10,2,12,55000,700,1300,2800,4800,5000,6500,-18560.641161856714
10577,10,2,12,55000,700,1300,2800,4800,5000,7000,-18558.674834749043
10578,10,2,12,55000,700,1300,2800,4800,5500,6000,-18561.75099286604
10579,10,2,12,55000,700,1300,2800,4800,5500,6500,-18562.14483012989
10580,10,2,12,55000,700,1300,2800,4800,5500,7000,-18561.083463493003
10581,10,2,12,55000,700,1300,2800,4800,6000,6000,-18560.285214144307
10582,10,2,12,55000,700,1300,2800,4800,6000,6500,-18561.534893952026
10583,10,2,12,55000,700,1300,2800,4800,6000,7000,-18561.281211239875
10584,10,2,12,55000,700,1300,3200,3800,5000,6000,-18558.260779414533
10585,10,2,12,55000,700,1300,3200,3800,5000,6500,-18557.695697418425
10586,10,2,12,55000,700,1300,3200,3800,5000,7000,-18555.72937031075
10587,10,2,12,55000,700,1300,3200,3800,5500,6000,-18555.985123958657
10588,10,2,12,55000,700,1300,3200,3800,5500,6500,-18556.378961222494
10589,10,2,12,55000,700,1300,3200,3800,5500,7000,-18555.317594585606
10590,10,2,12,55000,700,1300,3200,3800,6000,6000,-18551.88562464915
10591,10,2,12,55000,700,1300,3200,3800,6000,6500,-18553.13530445686
10592,10,2,12,55000,700,1300,3200,3800,6000,7000,-18552.88162174472
10593,10,2,12,55000,700,1300,3200,4400,5000,6000,-18557.439832916527
10594,10,2,12,55000,700,1300,3200,4400,5000,6500,-18556.87475092041
10595,10,2,12,55000,700,1300,3200,4400,5000,7000,-18554.908423812747
10596,10,2,12,55000,700,1300,3200,4400,5500,6000,-18556.95316126373
10597,10,2,12,55000,700,1300,3200,4400,5500,6500,-18557.34699852758
10598,10,2,12,55000,700,1300,3200,4400,5500,7000,-18556.285631890692
10599,10,2,12,55000,700,1300,3200,4400,6000,6000,-18554.52423208876
10600,10,2,12,55000,700,1300,3200,4400,6000,6500,-18555.773911896475
10601,10,2,12,55000,700,1300,3200,4400,6000,7000,-18555.520229184334
10602,10,2,12,55000,700,1300,3200,4800,5000,6000,-18554.366110583698
10603,10,2,12,55000,700,1300,3200,4800,5000,6500,-18553.80102858759
10604,10,2,12,55000,700,1300,3200,4800,5000,7000,-18551.834701479922
10605,10,2,12,55000,700,1300,3200,4800,5500,6000,-18554.910859596916
10606,10,2,12,55000,700,1300,3200,4800,5500,6500,-18555.304696860774
10607,10,2,12,55000,700,1300,3200,4800,5500,7000,-18554.24333022388
10608,10,2,12,55000,700,1300,3200,4800,6000,6000,-18553.445080875183
10609,10,2,12,55000,700,1300,3200,4800,6000,6500,-18554.6947606829
10610,10,2,12,55000,700,1300,3200,4800,6000,7000,-18554.441077970758
10611,10,2,12,55000,700,1800,2300,3800,5000,6000,-18470.149055656584
10612,10,2,12,55000,700,1800,2300,3800,5000,6500,-18469.58397366047
